,Unnamed: 0,customer_id,gender,location_number,location_type,latitude_x,longitude_x,city_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52,tag_53,tag_54,tag_55,tag_56,tag_57,tag_58,tag_59,tag_60,tag_61,tag_62,tag_63,tag_64,tag_65,tag_66,tag_67,tag_68,tag_69,tag_70,tag_71,tag_72,tag_73,tag_74,tag_75,tag_76,tag_77,tag_78,tag_79,tag_80,tag_81,tag_82,tag_83,tag_84,tag_85,tag_86,tag_87,tag_88,tag_89,tag_90,tag_91,grand_total,item_count
21504,2299000,U9ECWSY,0,0,2,2.033,-78.8,1.0,4,0,0,0,12,0,0,12,0,0,0,0,0,0,4,8,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.65,2.1316236587665243
21505,2299100,U9ECWSY,0,1,2,2.08,0.719,1.0,4,0,0,0,12,0,0,12,0,0,0,0,0,0,4,8,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.65,2.1316236587665243
21506,2299200,U9ECWSY,0,2,0,0.4807,0.574,1.0,4,0,0,0,12,0,0,12,0,0,0,0,0,0,4,8,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.65,2.1316236587665243
21519,2300500,8UG9609,0,0,0,-0.11566,-78.56,1.0,2,0,0,2,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.65,2.644870976299573
21520,2300600,8UG9609,0,1,0,-0.1137,-0.00768,1.0,2,0,0,2,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.65,2.644870976299573
21555,2304100,1T3I2OB,0,0,2,0.04816,-78.6,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2.0
21556,2304200,1T3I2OB,0,1,2,0.04004,-0.00925,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2.0
21579,2306700,R3CSC50,0,0,0,0.07135,-0.00808,1.0,3,1,0,1,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,13.97142857142857,2.2857142857142856
21646,2314500,TDMKJRC,0,0,2,2.287,-78.9,1.0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.48333333333333,4.833333333333333
21647,2314600,TDMKJRC,0,1,2,2.28,0.7344,1.0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17.48333333333333,4.833333333333333
21648,2314700,KGHM7N0,0,0,2,-1.295,-78.44,1.0,4,0,0,8,4,4,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,8,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22.28333333333333,6.666666666666667
21649,2314800,KGHM7N0,0,1,2,-1.295,-0.0722,1.0,4,0,0,8,4,4,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,8,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22.28333333333333,6.666666666666667
21650,2314900,KGHM7N0,0,2,0,0.2537,0.611,1.0,4,0,0,8,4,4,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,8,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22.28333333333333,6.666666666666667
21661,2316000,0DOHXFH,0,0,2,-0.0818,-78.56,1.0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.644444444444446,1.8888888888888888
21662,2316100,0DOHXFH,0,1,2,-0.776,-78.5,1.0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.644444444444446,1.8888888888888888
21663,2316200,0DOHXFH,0,2,2,-1.097,0.07086,1.0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.644444444444446,1.8888888888888888
21664,2316300,0DOHXFH,0,3,0,-0.0789,-0.064,1.0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.644444444444446,1.8888888888888888
21672,2317200,YZYR76X,0,0,1,-0.4753,-78.56,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2.5
21673,2317300,YZYR76X,0,1,1,-0.4768,0.12305,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,2.5
21713,2321500,7RFJXCG,0,0,1,0.435,-78.6,1.0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.714285714285714,2.2857142857142856
21718,2322000,T6OFRAP,0,0,2,1.713,-78.8,1.0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14,2.0
21719,2322100,T6OFRAP,0,1,2,1.823,0.7725,1.0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14,2.0
21753,2326100,179E40X,0,0,2,0.0157,-78.56,1.0,4,4,0,2,6,0,2,2,0,2,0,0,0,0,2,6,0,0,2,0,0,4,2,2,0,0,4,4,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12.5375,2.75
21754,2326200,179E40X,0,1,2,-0.2505,-78.56,1.0,4,4,0,2,6,0,2,2,0,2,0,0,0,0,2,6,0,0,2,0,0,4,2,2,0,0,4,4,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12.5375,2.75
21755,2326300,179E40X,0,2,2,0.02042,0.0017395,1.0,4,4,0,2,6,0,2,2,0,2,0,0,0,0,2,6,0,0,2,0,0,4,2,2,0,0,4,4,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12.5375,2.75
21756,2326400,179E40X,0,3,2,-0.4248,0.1702,1.0,4,4,0,2,6,0,2,2,0,2,0,0,0,0,2,6,0,0,2,0,0,4,2,2,0,0,4,4,0,0,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12.5375,2.75
21757,2326500,M1Z6RLM,0,0,2,-1.254,-78.44,1.0,12,0,0,6,12,2,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,2,0,2,2,2,8,0,2,0,2,2,0,0,2,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,12.97272727272727,2.8181818181818183
21758,2326600,M1Z6RLM,0,1,2,-1.253,-0.04144,1.0,12,0,0,6,12,2,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,2,0,2,2,2,8,0,2,0,2,2,0,0,2,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,12.97272727272727,2.8181818181818183
21759,2326700,M1Z6RLM,0,2,0,0.2766,0.3008,1.0,12,0,0,6,12,2,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,2,0,2,2,2,8,0,2,0,2,2,0,0,2,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,12.97272727272727,2.8181818181818183
21760,2326800,M1Z6RLM,0,3,2,0.1343,0.04907,1.0,12,0,0,6,12,2,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,2,0,2,2,2,8,0,2,0,2,2,0,0,2,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,12.97272727272727,2.8181818181818183
21811,2332900,CQSB5NM,0,0,2,0.05325,-78.6,1.0,6,0,2,0,4,0,0,4,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.4,2.6666666666666665
21812,2333000,CQSB5NM,0,1,1,0.04367,-0.007797,1.0,6,0,2,0,4,0,0,4,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.4,2.6666666666666665
21816,2333600,IZ17PI0,0,0,2,2.209,-78.9,1.0,21,0,0,0,63,0,0,63,0,0,0,0,0,0,21,42,0,0,0,0,0,0,21,21,0,0,21,0,0,21,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13.827906976744186,2.412522132920811
21817,2333700,IZ17PI0,0,1,2,-96.44,-67.2,1.0,21,0,0,0,63,0,0,63,0,0,0,0,0,0,21,42,0,0,0,0,0,0,21,21,0,0,21,0,0,21,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13.827906976744186,2.412522132920811
21818,2333800,IZ17PI0,0,2,0,1.82,-78.8,1.0,21,0,0,0,63,0,0,63,0,0,0,0,0,0,21,42,0,0,0,0,0,0,21,21,0,0,21,0,0,21,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13.827906976744186,2.412522132920811
21819,2333900,IZ17PI0,0,3,2,2.209,0.7363,1.0,21,0,0,0,63,0,0,63,0,0,0,0,0,0,21,42,0,0,0,0,0,0,21,21,0,0,21,0,0,21,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13.827906976744186,2.412522132920811
22014,2356300,94XZPT4,0,0,1,0.8374,-78.7,1.0,2,0,0,2,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,2.2
22015,2356400,94XZPT4,0,1,0,-0.0894,-78.56,1.0,2,0,0,2,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,2.2
22016,2356500,94XZPT4,0,2,0,0.4622,-78.6,1.0,2,0,0,2,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,2.2
22017,2356600,94XZPT4,0,3,2,-0.0886,-0.05707,1.0,2,0,0,2,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,2.2
22018,2356700,94XZPT4,0,4,2,-0.128,0.4827,1.0,2,0,0,2,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.74,2.2
22027,2357600,8TH8IWM,0,0,1,0.04147,-78.6,1.0,2,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.516666666666667,2.096580650866382
22028,2357700,8TH8IWM,0,1,2,0.0497,-0.005737,1.0,2,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.516666666666667,2.096580650866382
22041,2359200,2S3N7KX,0,0,0,-0.565,-78.5,1.0,14,7,0,14,21,7,0,14,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,7,0,0,7,0,7,14,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,8.919999999999998,2.6386322603465526
22042,2359300,2S3N7KX,0,1,2,-0.561,0.1509,1.0,14,7,0,14,21,7,0,14,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,7,0,0,7,0,7,14,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,8.919999999999998,2.6386322603465526
22043,2359400,2S3N7KX,0,2,1,-0.9814,0.1091,1.0,14,7,0,14,21,7,0,14,0,0,0,0,0,0,7,7,0,0,0,0,0,7,7,7,0,0,7,0,7,14,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,8.919999999999998,2.6386322603465526
22045,2359600,5S7GVTA,0,0,2,0.4531,-78.6,1.0,2,2,0,2,4,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,10.142857142857142,3.0827834150283278
22046,2359700,5S7GVTA,0,1,0,-1.252,-78.44,1.0,2,2,0,2,4,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,10.142857142857142,3.0827834150283278
22047,2359800,5S7GVTA,0,2,2,0.448,0.001921,1.0,2,2,0,2,4,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,10.142857142857142,3.0827834150283278
22048,2359900,5S7GVTA,0,3,2,-1.253,-0.0868,1.0,2,2,0,2,4,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,10.142857142857142,3.0827834150283278
22106,2366100,2D7WW51,0,0,0,-0.7866,-78.5,1.0,11,22,0,44,33,0,0,66,0,11,0,22,11,0,11,77,0,0,0,0,0,33,33,55,0,0,33,33,11,0,0,22,11,11,0,11,0,33,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17.434375,2.8306088720374465
22107,2366200,2D7WW51,0,1,2,-0.1345,0.859,1.0,11,22,0,44,33,0,0,66,0,11,0,22,11,0,11,77,0,0,0,0,0,33,33,55,0,0,33,33,11,0,0,22,11,11,0,11,0,33,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17.434375,2.8306088720374465
22108,2366300,2D7WW51,0,2,2,-0.01886,0.413,1.0,11,22,0,44,33,0,0,66,0,11,0,22,11,0,11,77,0,0,0,0,0,33,33,55,0,0,33,33,11,0,0,22,11,11,0,11,0,33,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17.434375,2.8306088720374465
22109,2366400,2D7WW51,0,3,2,-0.7866,0.2317,1.0,11,22,0,44,33,0,0,66,0,11,0,22,11,0,11,77,0,0,0,0,0,33,33,55,0,0,33,33,11,0,0,22,11,11,0,11,0,33,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17.434375,2.8306088720374465
22143,2370100,9XPYHT6,0,0,0,1.5,-78.75,1.0,14,14,0,14,70,0,0,56,0,14,0,0,0,0,28,42,0,0,0,0,0,14,0,14,0,0,28,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15.340909090909092,2.889976541145377
22144,2370200,9XPYHT6,0,1,2,-0.354,-78.56,1.0,14,14,0,14,70,0,0,56,0,14,0,0,0,0,28,42,0,0,0,0,0,14,0,14,0,0,28,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15.340909090909092,2.889976541145377
22145,2370300,9XPYHT6,0,2,0,1.482,0.717,1.0,14,14,0,14,70,0,0,56,0,14,0,0,0,0,28,42,0,0,0,0,0,14,0,14,0,0,28,14,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15.340909090909092,2.889976541145377
22155,2371300,7AMCAGF,0,0,0,-0.9565,-78.5,1.0,3,6,0,3,9,0,0,12,0,0,0,0,0,0,3,9,0,0,0,0,0,3,9,6,6,0,0,0,0,3,0,6,0,0,0,0,0,9,0,0,6,0,6,0,0,0,3,3,0,0,6,3,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.175,2.846580650866382
